grp1,grp1_size,grp2,grp2_size,grp3,grp3_size,p-value
25-34_Long_Sci-Fi,22,Long_Sci-Fi,23,F_35-44_lawyer_Comedy,25,0.04486760163828716
M_25-34_scientist_Long,30,M_college-grad student_Action,22,F_lawyer_Comedy,25,0.044809927717727405
Comedy,47,M_35-44_Comedy,49,Long_Drama,41,2.5556592317970846e-05
M_executive-managerial_Long,54,scientist_Comedy,44,Drama,41,3.4658839480110193e-07
25-34_other_Long_Horror,24,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.015346556413003538
35-44_academic-educator,27,F_25-34,22,F_35-44_Long_Comedy,26,0.017260756884016414
35-44_academic-educator,27,35-44_programmer,31,F_Comedy,28,0.02804705177092557
M_35-44_Long,24,M_18-24_college-grad student_Long,29,F_35-44_Long_Comedy,26,0.0030135578512306225
Thriller,26,25-34_Action,24,F_35-44_lawyer_Long_Comedy,25,0.02869502663960604
M_25-34_scientist,30,18-24_college-grad student,29,35-44_lawyer_Comedy,25,0.030849807255216098
M_academic-educator,31,Long_Adventure,32,35-44_Long_Drama,30,1.3293319087905395e-05
M_Long_Action,55,35-44_Comedy,49,Drama,41,6.674408715723801e-05
M_Long_Comedy,29,F_Long,27,F_35-44_lawyer_Long_Comedy,25,0.030575339060287494
Long_Sci-Fi,33,M_Long_Action,42,F_35-44_Drama,29,0.038950372581253154
M_Long_Adventure,26,M_Adventure,29,35-44_lawyer_Drama,29,0.035531839407322664
25-34_scientist,30,Sci-Fi,23,lawyer_Long_Comedy,25,0.029930277946777925
M_other_Horror,25,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.013473646508122784
35-44_academic-educator,27,18-24_other_Long,31,35-44_Drama,30,0.000179730094539398
M_Comedy,29,F_Long,27,lawyer_Drama,29,0.0034537803836349012
M_18-24_Long,23,M_college-grad student_Action,22,35-44_lawyer_Long_Comedy,25,0.03763287940401561
M_Horror,31,F_Long,27,35-44_Comedy,26,0.0485150528512475
F_Long_Action,21,F,27,F_35-44_lawyer_Comedy,25,0.044062146761682956
M_Long_Comedy,29,Sci-Fi,23,lawyer_Comedy,25,0.028574002634608426
M_25-34_other_Horror,24,25-34_Long_Action,24,F_Long_Comedy,27,0.033426823459353945
25-34_executive-managerial,54,Action,46,Drama,41,2.0997343287895773e-05
25-34_Long_Comedy,22,F_Long,27,F_Long_Comedy,27,0.04637192820580273
M_35-44,24,F,27,35-44_Long_Comedy,26,0.0006445064351398467
F_sales-marketing,79,M_scientist_Long,89,F_35-44_lawyer,86,1.558612224809503e-12
academic-educator_Long,38,M_18-24_other_Long,31,35-44_Long_Drama,30,0.001076571413848922
F_<18_K-12 student_Long,25,M_18-24_other_Long,31,35-44_lawyer_Long_Drama,29,0.0028350357053935084
Adventure,45,other_Long,52,Drama,41,0.00016139146199931767
25-34_executive-managerial_Long,54,Long_Action,46,Comedy,33,0.006929159501225266
M_35-44_Long,24,35-44_programmer,31,F_35-44_Long_Comedy,26,0.0022197896238834096
M_academic-educator,31,M_programmer_Long,36,F_35-44_Drama,29,3.896217098865596e-05
18-24_Drama,25,18-24_college-grad student,29,35-44_Comedy,26,0.014194747990673369
M_Long_Comedy,29,M_35-44_programmer,31,F_lawyer_Long_Drama,29,0.02968392213235257
M_25-34_Long_Comedy,21,M_18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.02225305392760264
<18_K-12 student_Long,25,M_18-24_other_Long,31,35-44_Long_Drama,30,0.002327587270331518
<18_Long,25,F_Long,27,35-44_Long_Drama,30,0.01785497389190641
M_Long_Adventure,26,Adventure,32,35-44_lawyer_Long_Drama,29,0.028569872779462095
M_academic-educator,31,F_Long,27,F_35-44_lawyer_Long_Comedy,25,0.0002083159536797103
M_25-34_Long_Comedy,21,F,27,lawyer_Comedy,25,0.045928283321978895
M_academic-educator,31,M_Long_Adventure,29,F_35-44_lawyer_Long_Drama,29,2.119666088610778e-05
M_25-34_Drama,35,M_18-24_other,34,35-44_Long_Drama,30,0.0007246929698904452
F_K-12 student_Long,25,18-24_college-grad student,29,lawyer_Long_Comedy,25,0.02769955092811976
other_Long_Horror,25,F_Long,27,F_Comedy,28,0.04440928278985701
25-34_Sci-Fi,22,18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.022440002960029317
M_25-34_scientist_Long,30,25-34_Action,24,F_lawyer_Comedy,25,0.031234586567617545
25-34_other_Horror,24,Long_Adventure,32,lawyer_Long_Drama,29,0.03802656920807688
25-34_Long_Comedy,22,Sci-Fi,23,F_lawyer_Long_Comedy,25,0.038519920280546766
M_War,21,18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.006374565128120835
25-34_Horror,30,18-24_other,34,F_35-44_lawyer_Drama,29,8.362998176610616e-05
War,25,M_35-44_Drama,22,35-44_Long_Comedy,26,0.00028574380569648715
M_25-34_Sci-Fi,22,25-34_Long_Action,24,lawyer_Comedy,25,0.046669000092497984
18-24_Long_Drama,25,Long_Sci-Fi,23,35-44_Comedy,26,0.037757724511337916
M_25-34_scientist_Long,30,F_Long,27,lawyer_Comedy,25,0.027675855968377176
War,25,programmer,36,F_Long_Comedy,27,0.031034345636896145
M_academic-educator,31,M_Long_Action,42,35-44_lawyer_Long_Drama,29,2.9670763007730815e-05
M_executive-managerial_Long,54,18-24_other,34,Long_Comedy,32,0.0011555823190862004
<18_Long,25,18-24_other_Long,31,F_35-44_lawyer_Long_Drama,29,0.0028350357053935084
M_other_Long_Horror,25,F,27,F_lawyer_Long_Drama,29,0.006548990712674272
M_other_Horror,25,F,27,lawyer_Long_Drama,29,0.006548990712674272
War,25,M_programmer,36,M_Long,37,0.04167510424427518
other_Long_Horror,25,F_Long,27,35-44_lawyer_Long_Comedy,25,0.0381636130054252
M_academic-educator,31,M_programmer,36,35-44_Long_Drama,30,3.0147675554101552e-05
F_Drama,30,18-24_other_Long,31,F_Drama,32,0.00014484794520181892
M_25-34_Comedy,21,18-24_college-grad student,29,35-44_Long_Comedy,26,0.02225305392760264
scientist,30,M_18-24_college-grad student,29,lawyer_Comedy,25,0.030849807255216098
Sci-Fi,33,M_Adventure,29,35-44_lawyer_Long_Drama,29,0.03791225444036449
M_35-44_Long,24,programmer_Long,36,F_Comedy,28,0.0011225256349496836
Adventure,45,35-44_scientist_Long_Comedy,41,Comedy,33,0.007095247053892416
M_academic-educator_Long,31,M_35-44_programmer,31,F_Long_Comedy,27,0.0005294018444987677
35-44_academic-educator,27,M_Long_Adventure,29,lawyer_Comedy,25,0.01770545861960956
M_Comedy,29,Long_Adventure,32,35-44_lawyer_Drama,29,0.010424927671333654
<18_K-12 student,25,18-24_college-grad student,29,F_lawyer_Comedy,25,0.02769955092811976
other_Action,21,M_18-24_college-grad student,29,F_35-44_lawyer_Long_Comedy,25,0.03100554171296482
18-24_Long_Drama,25,M_18-24_other_Long,31,35-44_lawyer_Drama,29,0.0006400666809756342
Long_Drama,80,college-grad student_Long,112,35-44_lawyer,86,3.9345991678138136e-05
M_Comedy,29,35-44_Drama,22,F_35-44_Long_Comedy,26,0.037852038255615304
M_25-34_other_Long_Horror,24,18-24_college-grad student,29,F_lawyer_Comedy,25,0.015346556413003538
scientist_Long,30,18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.030849807255216098
M_Sci-Fi,24,M_18-24_college-grad student,29,35-44_Long_Comedy,26,0.02813605191210602
M_18-24_Long,23,F,27,35-44_Long_Comedy,26,0.0008850264987581577
M_War,21,M_18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.006374565128120835
M_executive-managerial_Long,54,M_35-44_scientist_Comedy,43,Long_Drama,41,4.953981660065278e-07
Long_War,25,F_Long,27,35-44_lawyer_Drama,29,6.198075839832485e-05
M_35-44,24,programmer,36,35-44_lawyer_Drama,29,0.0001904995505482992
Thriller,26,Long_Sci-Fi,23,lawyer_Long_Comedy,25,0.027670045480013148
M_Adventure,26,18-24_college-grad student,29,F_35-44_Long_Comedy,26,0.03418864201748818
Thriller,26,18-24_other_Long,31,F_35-44_lawyer_Drama,29,0.00045335147826501305
scientist_Long,30,F_Long,27,35-44_lawyer_Comedy,25,0.027675855968377176
25-34_Long_Horror,30,18-24_other,34,35-44_Drama,30,5.9689779384314374e-05
35-44_academic-educator,27,M_18-24_college-grad student,29,F_Long_Comedy,27,0.013455120819298488
M_academic-educator,31,M_programmer,36,35-44_lawyer_Drama,29,3.896217098865596e-05
25-34_Sci-Fi,22,25-34_Action,24,F_lawyer_Comedy,25,0.046669000092497984
25-34_Long_Horror,30,M_Long_Action,42,35-44_Long_Drama,30,0.02520711396252809
25-34_Long_Horror,30,18-24_other_Long,31,F_Drama,32,8.130715345492458e-05
M_scientist_Long,30,M_35-44_Long_Drama,22,F_lawyer_Long_Comedy,25,0.027669751525943982
M_Long_Comedy,29,F,27,F_Comedy,28,0.03420500085907566
F_Long_Drama,30,M_18-24_other,34,Comedy,33,0.0007138144035533257
M_25-34_other_Horror,24,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.015346556413003538
M_War,21,M_18-24_college-grad student,29,F_lawyer_Comedy,25,0.006374565128120835
M_25-34_scientist_Long,30,35-44_programmer,31,lawyer_Long_Comedy,25,0.04322090991507979
K-12 student_Long,25,M_18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.02769955092811976
M_18-24_Long,23,18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.0004602213398005081
M_scientist,30,M_college-grad student_Long_Action,22,F_35-44_lawyer_Comedy,25,0.044809927717727405
M_25-34_other_Horror,24,F_Long,27,lawyer_Long_Drama,29,0.005888710220976653
M_scientist_Long,30,M_35-44_programmer,31,F_lawyer_Comedy,25,0.04322090991507979
M_25-34_other_Horror,24,Long_Sci-Fi,23,F_35-44_lawyer_Long_Comedy,25,0.031956829892258606
M_25-34_Horror,30,M_18-24_other,34,35-44_Long_Drama,30,5.9689779384314374e-05
M_academic-educator_Long,31,M_35-44_programmer_Long,31,F_35-44_Long_Drama,29,7.272360014915318e-05
M_academic-educator_Long,31,M_Long_Adventure,29,35-44_Comedy,26,0.00034580805782065974
35-44_academic-educator_Long,27,18-24_other_Long,31,35-44_lawyer_Long_Drama,29,0.00024758824277905936
25-34_other_Long_Horror,24,Sci-Fi,23,F_35-44_lawyer_Comedy,25,0.031956829892258606
M_25-34_Long_Horror,30,M_18-24_other,34,35-44_lawyer_Drama,29,8.362998176610616e-05
35-44_academic-educator,27,25-34_Long_Comedy,26,F_35-44_Long_Comedy,26,0.022031708730714493
M_25-34_scientist_Long,30,25-34_Comedy,26,lawyer_Comedy,25,0.03639195807002794
M_academic-educator,31,programmer,36,35-44_lawyer_Long_Drama,29,3.896217098865596e-05
M_War,21,25-34_Long_Action,24,F_35-44_Comedy,26,0.017749362638262677
35-44_academic-educator,27,F_25-34,22,35-44_lawyer_Long_Comedy,25,0.015120792062713691
M_academic-educator,31,programmer_Long,36,F_35-44_lawyer_Long_Comedy,25,0.0003060847222509789
M_executive-managerial_Long,54,M_programmer,36,Long_Comedy,32,0.0046161768228656875
25-34_executive-managerial,54,35-44_scientist_Comedy,43,Long_Drama,41,4.953981660065278e-07
M_Comedy,29,35-44_programmer,31,F_35-44_lawyer_Long_Drama,29,0.02968392213235257
Long_Sci-Fi,33,18-24_other_Long,31,F_35-44_lawyer_Long_Comedy,25,0.015106457032140915
Long_War,25,18-24_college-grad student_Long,29,F_35-44_Long_Comedy,26,0.00012311375242015962
M_Long_Horror,31,18-24_other_Long,31,Long_Comedy,32,0.0030739036606134353
35-44_academic-educator,27,F_25-34_Long,22,lawyer_Comedy,25,0.015120792062713691
War,25,M_programmer,36,lawyer_Comedy,25,0.033394371857175545
M_35-44,24,25-34_Long_Action,24,35-44_Long_Comedy,26,0.0010759729999871084
25-34_Long_Horror,30,M_Action,42,F_Drama,32,0.012900095794574266
M_25-34_other_Horror,24,18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.015346556413003538
other_Long_Horror,25,25-34_Long_Action,24,lawyer_Long_Comedy,25,0.032715191169008576
Long_War,25,Adventure,32,F_35-44_Comedy,26,0.0016830593426835686
M_25-34_Long_Adventure,23,25-34_Action,24,35-44_lawyer_Long_Comedy,25,0.04546411127470056
35-44_academic-educator_Long,27,F_25-34,22,F_35-44_Long_Comedy,26,0.017260756884016414
M_other_Long_Horror,25,M_18-24_college-grad student_Long,29,F_35-44_Long_Comedy,26,0.014975828803500556
F_<18_K-12 student,25,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.02769955092811976
M_Comedy,29,25-34_Long_Action,24,35-44_Long_Comedy,26,0.03598390987662809
M_Comedy,29,programmer,36,35-44_Drama,30,0.02388258171160272
M_Comedy,29,M_18-24_other_Long,31,35-44_Comedy,26,0.011201346758161182
Thriller,26,Adventure,32,35-44_Long_Drama,30,0.04164938874154195
sales-marketing_Long,96,M_25-34_Long,120,35-44_Long,93,0.0009627150912049292
other_Horror,25,Adventure,32,F_lawyer_Long_Drama,29,0.04280529846394444
M_War,21,Long_Sci-Fi,23,F_35-44_Long_Comedy,26,0.017220244530525657
35-44_academic-educator_Long,27,25-34_Long_Comedy,26,F_35-44_lawyer_Long_Comedy,25,0.0198662749960656
18-24_Drama,25,18-24_other_Long,31,35-44_Long_Drama,30,0.0005115689441997045
M_Long_War,21,M_18-24_college-grad student,29,F_35-44_Comedy,26,0.006755523616167691
18-24_Drama,25,F_Long,27,35-44_lawyer_Long_Drama,29,0.00874624097053386
18-24_Long_Drama,25,Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.03340261220213412
18-24_Long_Drama,25,M_18-24_college-grad student,29,F_35-44_Long_Comedy,26,0.014194747990673369
other_Long_Horror,25,25-34_Action,24,F_35-44_lawyer_Comedy,25,0.032715191169008576
M_academic-educator,31,M_programmer,36,35-44_Long_Comedy,26,0.00033847553662451617
25-34_Long_Sci-Fi,22,25-34_Action,24,F_Long_Comedy,27,0.04578414582356714
M_Horror,31,M_Long_Action,42,35-44_Drama,30,0.03313437784261317
M_25-34_scientist_Long,30,25-34_Long_Comedy,26,F_lawyer_Comedy,25,0.03639195807002794
other_Long_Horror,25,Long_Sci-Fi,23,lawyer_Comedy,25,0.031088527980252266
M_35-44,24,35-44_programmer_Long,31,F_Comedy,28,0.0019470602115749943
M_Comedy,29,18-24_college-grad student,29,F_35-44_Comedy,26,0.02667184644229105
F_<18,25,M_18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.02769955092811976
25-34_scientist,30,college-grad student_Long_Action,22,35-44_lawyer_Comedy,25,0.044809927717727405
25-34_scientist_Long,30,F_25-34,22,35-44_lawyer_Comedy,25,0.03596041300926176
F_<18,25,F_Long,27,lawyer_Long_Drama,29,0.02058085438537604
M_Long_War,21,Long_Sci-Fi,23,35-44_Comedy,26,0.017220244530525657
M_academic-educator_Long,31,programmer,36,F_lawyer_Long_Drama,29,3.896217098865596e-05
academic-educator,38,M_18-24_other,34,F_Drama,32,0.00020435417081170613
M_25-34_scientist,30,35-44_programmer_Long,31,35-44_lawyer_Comedy,25,0.04322090991507979
Comedy,47,35-44_scientist_Long_Comedy,41,Long_Drama,41,0.042878392060178204
M_Long_Comedy,29,M_35-44_Drama,22,F_Comedy,28,0.035953512608040174
35-44_academic-educator_Long,27,F,27,F_lawyer_Drama,29,0.0010727156675025826
Sci-Fi,33,M_18-24_other_Long,31,F_35-44_lawyer_Long_Comedy,25,0.015106457032140915
F_Long_Drama,30,F,27,F_35-44_lawyer_Drama,29,0.006468312520520095
other_Long_Horror,25,Long_Adventure,32,35-44_Long_Drama,30,0.037577022793996114
Thriller,26,18-24_college-grad student,29,F_35-44_lawyer_Long_Comedy,25,0.010593295228759892
35-44_academic-educator,27,25-34_Long_Action,24,F_lawyer_Comedy,25,0.012702096992695115
Long_War,25,M_Adventure,29,F_Comedy,28,0.002855541420923498
Long_War,25,M_18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.00012411778732335997
Thriller,26,M_18-24_college-grad student_Long,29,F_35-44_Comedy,26,0.011619382085886563
M_War,21,F,27,F_lawyer_Comedy,25,0.017549434637852822
M_War,21,18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.006374565128120835
Long_War,25,F,27,F_lawyer_Long_Comedy,25,0.00015546284530340159
Drama,80,scientist,93,lawyer_Long,86,9.949875520543503e-12
M_Comedy,29,F_25-34_Long,22,35-44_lawyer_Comedy,25,0.04442448668317524
Drama,80,scientist,93,F_lawyer_Long,86,9.949875520543503e-12
25-34_scientist_Long,30,25-34_Long_Action,24,F_lawyer_Comedy,25,0.031234586567617545
M_25-34_Long_Sci-Fi,22,Long_Sci-Fi,23,lawyer_Comedy,25,0.04486760163828716
M_academic-educator,31,35-44_programmer_Long,31,F_Long_Comedy,27,0.0005294018444987677
M_25-34_Drama,35,F_Long,27,lawyer_Long_Drama,29,0.016015064311035568
K-12 student_Long,25,F,27,lawyer_Long_Drama,29,0.02058085438537604
M_25-34_Long_Comedy,21,F,27,lawyer_Long_Comedy,25,0.045928283321978895
M_25-34_Long_Drama,35,18-24_other_Long,31,F_Long_Comedy,27,0.020603387408802954
25-34_scientist_Long,30,25-34_Long_Comedy,26,F_lawyer_Comedy,25,0.03639195807002794
25-34_scientist,30,M_35-44_Drama,22,35-44_lawyer_Long_Comedy,25,0.027669751525943982
35-44_academic-educator_Long,27,M_Long_Adventure,29,F_35-44_Comedy,26,0.020153320775993733
M_academic-educator,31,M_Adventure,29,F_35-44_lawyer_Long_Drama,29,2.119666088610778e-05
M_25-34_scientist,30,35-44_programmer,31,F_lawyer_Comedy,25,0.04322090991507979
25-34_Drama,35,M_18-24_other,34,35-44_Long_Drama,30,0.0007246929698904452
other_Long_Horror,25,M_18-24_college-grad student_Long,29,F_35-44_Long_Comedy,26,0.014975828803500556
M_academic-educator_Long,31,M_18-24_other_Long,31,35-44_lawyer_Long_Drama,29,1.4050680759691694e-06
F_Long_Drama,30,M_18-24_other_Long,31,Comedy,33,0.0028733903772502566
35-44_academic-educator,27,M_programmer_Long,36,35-44_Comedy,26,0.021451107254799363
M_35-44,24,M_programmer_Long,36,lawyer_Long_Drama,29,0.0001904995505482992
18-24_Long_Drama,25,M_18-24_college-grad student_Long,29,lawyer_Comedy,25,0.012952924005147304
M_18-24_Long,23,35-44_programmer,31,35-44_lawyer_Long_Comedy,25,0.03864873425651719
35-44_academic-educator_Long,27,M_35-44_programmer_Long,31,F_lawyer_Long_Drama,29,0.0060506938759984676
M_Sci-Fi,24,18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.025475413582290274
35-44_academic-educator,27,F_25-34,22,F_35-44_lawyer_Comedy,25,0.015120792062713691
M_25-34_Adventure,23,M_18-24_college-grad student,29,lawyer_Comedy,25,0.02779947001330191
M_35-44,24,35-44_Long_Drama,22,35-44_Long_Comedy,26,0.0003913402051021209
M_Long_Comedy,29,F,27,lawyer_Drama,29,0.0034537803836349012
18-24_Long,98,M_35-44,119,F_Long,101,2.887572668544547e-09
18-24_Long_Drama,25,M_18-24_other_Long,31,35-44_Long_Comedy,26,0.005973595316721864
M_25-34_scientist_Long,30,college-grad student_Action,22,F_lawyer_Long_Comedy,25,0.044809927717727405
F_<18_K-12 student_Long,25,18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.02769955092811976
25-34_Long_Sci-Fi,22,25-34_Action,24,F_35-44_lawyer_Comedy,25,0.046669000092497984
War,25,M_18-24_college-grad student_Long,29,lawyer_Long_Comedy,25,0.00012411778732335997
Long_Sci-Fi,33,M_18-24_other_Long,31,F_lawyer_Drama,29,0.0013739104888569617
F_<18_Long,25,18-24_college-grad student,29,F_Long_Comedy,27,0.026162305297027306
25-34_Long_Adventure,24,18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.02937970455719169
M_Long_Comedy,29,F,27,35-44_lawyer_Drama,29,0.0034537803836349012
M_25-34_other_Long_Horror,24,18-24_college-grad student_Long,29,35-44_Comedy,26,0.017173905327523612
Horror,44,M_other_Long,52,Long_Drama,41,1.989225913482543e-05
<18,25,M_18-24_other_Long,31,F_lawyer_Long_Drama,29,0.0028350357053935084
25-34_scientist,30,25-34_Comedy,26,35-44_lawyer_Long_Comedy,25,0.03639195807002794
F_K-12 student_Long,25,18-24_other_Long,31,lawyer_Comedy,25,0.017813470054839846
M_War,21,M_18-24_college-grad student,29,F_35-44_Long_Comedy,26,0.006755523616167691
25-34_Long_Horror,30,Long_Adventure,32,35-44_lawyer_Long_Drama,29,0.02024276604929144
35-44_academic-educator_Long,27,M_programmer_Long,36,lawyer_Comedy,25,0.019408091214114884
War,25,25-34_Long_Comedy,26,F_lawyer_Comedy,25,0.0351198074665551
25-34_other_Long_Horror,24,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.015346556413003538
35-44_academic-educator,27,programmer_Long,36,F_Drama,32,0.002223520237114843
M_academic-educator_Long,31,M_Adventure,29,35-44_Long_Comedy,26,0.00034580805782065974
M_25-34_Long_Horror,30,M_Long_Action,42,35-44_Long_Drama,30,0.02520711396252809
25-34_Drama,35,F_Long,27,lawyer_Drama,29,0.016015064311035568
M_25-34_Long_Horror,30,F,27,F_35-44_lawyer_Drama,29,0.0036873381391242356
M_25-34_Adventure,23,M_18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.02779947001330191
M_other_Horror,25,F_Long,27,35-44_lawyer_Long_Comedy,25,0.0381636130054252
War,25,Sci-Fi,23,F_35-44_Long_Comedy,26,0.0001848770339085349
Long_Comedy,47,scientist_Comedy,44,Long_Drama,41,0.02704346923716805
M_Sci-Fi,24,18-24_college-grad student,29,F_35-44_Comedy,26,0.02813605191210602
F_sales-marketing_Long,79,M_scientist_Long,89,F_lawyer_Long,86,1.558612224809503e-12
War,25,M_35-44_programmer,31,F_35-44_Drama,29,0.01927088721857
Drama,80,college-grad student,112,F_lawyer_Long,86,3.9345991678138136e-05
<18_K-12 student_Long,25,F,27,F_35-44_lawyer_Long_Drama,29,0.02058085438537604
Sci-Fi,33,F_Long,27,F_35-44_Long_Drama,29,0.008623022089189974
M_35-44_Long,24,programmer_Long,36,F_35-44_Long_Comedy,26,0.001268699337017905
Long_Sci-Fi,33,F_Long,27,lawyer_Long_Drama,29,0.008623022089189974
F_Long_Action,21,M_18-24_college-grad student,29,35-44_lawyer_Comedy,25,0.018877718019981372
M_Long_Adventure,26,M_18-24_college-grad student,29,35-44_Long_Comedy,26,0.03418864201748818
M_Sci-Fi,24,18-24_college-grad student_Long,29,F_35-44_lawyer_Comedy,25,0.025475413582290274
M_18-24,23,F_25-34_Long,22,F_lawyer_Long_Comedy,25,0.0031745960249057823
25-34_Drama,35,Long_Adventure,32,F_Long_Drama,32,0.027998385534510502
25-34_executive-managerial,54,Action,46,F_Long_Drama,32,0.0006838876102155391
